Title: BV Photometry Of The RR Lyrae Variables Of The Globular Cluster M3  
Authors: Corwin T.M., Carney B.W. 
Table: B and V Photometry of the Variable Stars
================================================================================
Byte-by-byte Description of file: datafile2.txt
--------------------------------------------------------------------------------
   Bytes Format Units Label  Explanations
--------------------------------------------------------------------------------
   1-  4 A4     ---   Name   Variable name
   6- 16 F11.3  d     JD     Julian date of observation
      18 A1     ---   Filt   Filter used 
  20- 25 F6.3   mag   Mag    ? Observed magnitude in Filt
--------------------------------------------------------------------------------
name JD filter mag
v166 2449086.857 V 15.694
v166 2449086.871 V 15.721
v166 2449086.934 V 15.818
v166 2449086.948 V 15.811
v166 2449086.984 V 15.783
v166 2449086.998 V 15.755
v166 2449087.012 V 15.717
v166 2449087.661 V 15.779
v166 2449087.703 V 16.363
v166 2449087.716 V 15.947
v166 2449087.730 V 15.929
v166 2449087.745 V 15.921
v166 2449087.757 V 15.961
v166 2449087.771 V 16.330
v166 2449087.785 V 15.880
v166 2449087.799 V 15.815
v166 2449087.865 V 15.674
v166 2449087.878 V 15.636
v166 2449087.912 V 15.662
v166 2449087.925 V 15.654
v166 2449087.939 V 15.675
v166 2449087.952 V 15.680
v166 2449087.965 V 15.631
v166 2449087.979 V 15.498
v166 2449087.993 V 15.456
v166 2449088.791 V 15.879
v166 2449088.805 V 15.846
v166 2449088.819 V 15.852
v166 2449088.832 V 15.829
v166 2449088.846 V 15.797
v166 2449088.860 V 15.785
v166 2449088.874 V 15.713
v166 2449088.898 V 15.612
v166 2449088.911 V 15.520
v166 2449088.928 V 15.479
v166 2449088.950 V 15.447
v166 2449088.964 V 15.441
v166 2449088.978 V 15.451
v166 2449088.992 V 15.415
v166 2449089.006 V 15.417
v166 2449089.641 V 15.548
v166 2449089.664 V 15.546
v166 2449089.704 V 15.569
v166 2449089.712 V 15.618
v166 2449089.741 V 15.660
v166 2449089.761 V 15.650
v166 2449089.791 V 15.721
v166 2449089.820 V 15.825
v166 2449089.848 V 15.905
v166 2449089.941 V 15.629
v166 2449089.961 V 15.532
v166 2449089.978 V 15.583
v166 2449089.997 V 15.535
v166 2449090.653 V 15.882
v166 2449090.700 V 15.554
v166 2449090.716 V 15.588
v166 2449090.732 V 15.569
v166 2449090.760 V 15.557
v166 2449090.784 V 15.633
v166 2449090.802 V 15.791
v166 2449090.819 V 15.690
v166 2449090.834 V 15.648
v166 2449090.871 V 15.691
v166 2449090.887 V 15.820
v166 2449091.650 V 16.001
v166 2449091.664 V 15.989
v166 2449091.678 V 15.987
v166 2449091.692 V 15.970
v166 2449091.706 V 15.912
v166 2449091.720 V 15.856
v166 2449091.753 V 15.774
v166 2449091.780 V 15.689
v166 2449091.807 V 15.646
v166 2449091.828 V 15.567
v166 2449091.841 V 15.602
v166 2449091.855 V 15.555
v166 2449091.869 V 15.532
v166 2449091.900 V 15.528
v166 2449091.913 V 15.594
v166 2449091.927 V 15.626
v166 2449091.940 V 15.636
v166 2449091.954 V 15.743
v166 2449091.968 V 15.730
v166 2449091.983 V 15.849
v166 2450622.769 V 15.788
v166 2450622.784 V 15.793
v166 2450622.798 V 15.784
v166 2450622.811 V 15.784
v166 2450622.825 V 15.739
v167 2448755.659 V 15.827
v167 2448755.676 V 15.780
v167 2448755.691 V 15.759
v167 2448755.706 V 15.725
v167 2448755.744 V 15.744
v167 2448755.758 V 15.770
v167 2448755.786 V 15.862
v167 2448755.801 V 15.780
v167 2448755.837 V 15.758
v167 2448755.851 V 15.771
v167 2448755.879 V 15.775
v167 2448755.893 V 15.751
v167 2448755.920 V 15.796
v167 2448755.934 V 15.784
v167 2448756.654 V 15.489
v167 2448756.669 V 15.475
v167 2448756.701 V 15.408
v167 2448756.715 V 15.385
v167 2448756.746 V 15.443
v167 2448756.760 V 15.455
v167 2448756.774 V 15.463
v167 2448756.788 V 15.498
v167 2448756.803 V 15.520
v167 2448756.817 V 15.530
v167 2448756.832 V 15.572
v167 2448756.847 V 15.568
v167 2448756.860 V 15.593
v167 2448756.875 V 15.609
v167 2448756.888 V 15.633
v167 2448756.902 V 15.684
v167 2448756.917 V 15.693
v167 2448756.931 V 15.811
v167 2448757.631 V 15.714
v167 2448757.647 V 15.727
v167 2448757.709 V 15.751
v167 2448757.756 V 15.779
v167 2448757.770 V 15.791
v167 2448757.822 V 15.788
v167 2448757.861 V 15.800
v167 2448757.879 V 15.804
v167 2448757.893 V 15.749
v167 2448757.907 V 15.608
v167 2448757.921 V 15.564
v167 2448757.935 V 15.529
v167 2448758.655 V 15.357
v167 2448758.669 V 15.391
v167 2448758.698 V 15.551
v167 2448758.712 V 15.463
v167 2448758.748 V 15.585
v167 2448758.773 V 15.617
v167 2448758.791 V 15.609
v167 2448758.823 V 15.642
v167 2448758.841 V 15.657
v167 2448758.871 V 15.682
v167 2448758.890 V 15.740
v167 2448758.911 V 15.679
v167 2448758.931 V 15.751
v167 2448759.748 V 15.853
v167 2448759.781 V 15.802
v167 2448759.796 V 15.810
v167 2448759.809 V 15.757
v167 2448759.829 V 15.681
v167 2448759.843 V 15.565
v167 2448759.857 V 15.539
v167 2448759.870 V 15.483
v167 2448759.885 V 15.470
v167 2448759.900 V 15.408
v167 2448759.914 V 15.380
v167 2448759.928 V 15.375
v167 2448760.653 V 15.354
v167 2448760.679 V 15.525
v167 2448760.693 V 15.514
v167 2448760.716 V 15.545
v167 2448760.730 V 15.610
v167 2448760.745 V 15.619
v167 2448760.759 V 15.641
v167 2448760.773 V 15.670
v167 2448760.792 V 15.669
v167 2448760.816 V 15.588
v167 2448760.831 V 15.709
v167 2448760.851 V 15.733
v167 2448760.865 V 15.796
v167 2448760.884 V 15.776
v167 2449085.859 V 15.427
v167 2449085.873 V 15.515
v167 2449085.887 V 15.529
v167 2449085.901 V 15.640
v167 2449085.915 V 15.667
v167 2449085.930 V 15.553
v167 2449085.944 V 15.607
v167 2449086.655 V 15.698
v167 2449086.669 V 15.738
v167 2449086.684 V 15.728
v167 2449086.704 V 15.693
v167 2449086.721 V 15.755
v167 2449086.737 V 15.771
v167 2449086.782 V 15.804
v167 2449086.798 V 15.822
v167 2449086.814 V 15.758
v167 2449086.828 V 15.759
v167 2449086.843 V 15.779
v167 2449086.857 V 15.760
v167 2449086.871 V 15.825
v167 2449086.934 V 15.762
v167 2449086.948 V 15.800
v167 2449086.984 V 15.581
v167 2449086.998 V 15.509
v167 2449087.012 V 15.565
v167 2449087.661 V 15.453
v167 2449087.703 V 15.405
v167 2449087.716 V 15.382
v167 2449087.730 V 15.332
v167 2449087.745 V 15.476
v167 2449087.757 V 15.440
v167 2449087.771 V 15.460
v167 2449087.785 V 15.567
v167 2449087.799 V 15.565
v167 2449087.865 V 15.563
v167 2449087.878 V 15.603
v167 2449087.912 V 15.632
v167 2449087.925 V 15.713
v167 2449087.939 V 15.657
v167 2449087.952 V 15.657
v167 2449087.965 V 15.688
v167 2449087.979 V 15.654
v167 2449087.993 V 15.653
v167 2449088.791 V 15.725
v167 2449088.805 V 15.735
v167 2449088.819 V 15.713
v167 2449088.832 V 15.763
v167 2449088.846 V 15.745
v167 2449088.860 V 15.765
v167 2449088.874 V 15.719
v167 2449088.898 V 15.627
v167 2449088.911 V 15.495
v167 2449088.928 V 15.516
v167 2449088.950 V 15.464
v167 2449088.964 V 15.396
v167 2449088.978 V 15.364
v167 2449088.992 V 15.360
v167 2449089.006 V 15.351
v167 2449089.641 V 15.368
v167 2449089.664 V 16.891
v167 2449089.704 V 15.298
v167 2449089.712 V 15.381
v167 2449089.741 V 15.423
v167 2449089.761 V 15.440
v167 2449089.791 V 15.362
v167 2449089.820 V 15.488
v167 2449089.848 V 15.502
v167 2449089.941 V 15.650
v167 2449089.961 V 15.733
v167 2449089.978 V 15.808
v167 2449089.997 V 15.820
v167 2449090.653 V 15.697
v167 2449090.700 V 15.798
v167 2449090.716 V 15.793
v167 2449090.732 V 15.719
v167 2449090.760 V 15.776
v167 2449090.784 V 15.755
v167 2449090.802 V 15.887
v167 2449090.819 V 15.703
v167 2449090.834 V 15.495
v167 2449090.871 V 15.484
v167 2449090.887 V 15.507
v167 2449091.650 V 15.524
v167 2449091.664 V 15.626
v167 2449091.678 V 15.558
v167 2449091.692 V 15.608
v167 2449091.706 V 15.586
v167 2449091.720 V 15.544
v167 2449091.753 V 15.665
v167 2449091.780 V 15.789
v167 2449091.807 V 15.660
v167 2449091.828 V 15.688
v167 2449091.841 V 15.761
v167 2449091.855 V 15.784
v167 2449091.869 V 15.728
v167 2449091.900 V 15.772
v167 2449091.913 V 15.922
v167 2449091.927 V 15.738
v167 2449091.940 V 15.786
v167 2449091.954 V 15.847
v167 2449091.968 V 15.876
v167 2449091.983 V 15.812
v167 2450622.769 V 15.730
v167 2450622.784 V 15.764
v167 2450622.798 V 15.755
v167 2450622.811 V 15.768
v167 2450622.825 V 15.691
v168 2448755.659 V  0.000
v168 2448755.676 V  0.000
v168 2448755.691 V 15.465
v168 2448755.706 V 15.499
v168 2448755.744 V 15.588
v168 2448755.758 V 15.596
v168 2448755.786 V 15.766
v168 2448755.801 V 15.850
v168 2448755.837 V 15.877
v168 2448755.851 V 15.822
v168 2448755.879 V 15.591
v168 2448755.893 V 15.381
v168 2448755.920 V 15.403
v168 2448755.934 V 15.469
v168 2448756.654 V 15.868
v168 2448756.669 V 15.850
v168 2448756.701 V 15.670
v168 2448756.715 V 15.592
v168 2448756.746 V 15.503
v168 2448756.760 V 15.477
v168 2448756.774 V 15.497
v168 2448756.788 V 15.520
v168 2448756.803 V 15.608
v168 2448756.817 V 15.629
v168 2448756.832 V 15.617
v168 2448756.847 V 15.756
v168 2448756.860 V 15.770
v168 2448756.875 V 15.788
v168 2448756.888 V 15.860
v168 2448756.902 V 15.885
v168 2448756.917 V 15.942
v168 2448756.931 V 15.942
v168 2448757.631 V 15.625
v168 2448757.647 V 15.681
v168 2448757.709 V 15.820
v168 2448757.756 V 15.892
v168 2448757.770 V 15.770
v168 2448757.822 V 15.549
v168 2448757.861 V 15.529
v168 2448757.879 V 15.737
v168 2448757.893 V 15.826
v168 2448757.907 V 15.626
v168 2448757.921 V 15.602
v168 2448757.935 V 15.718
v168 2448758.655 V 15.885
v168 2448758.669 V 15.761
v168 2448758.698 V 15.447
v168 2448758.712 V 15.473
v168 2448758.748 V 15.671
v168 2448758.773 V 15.749
v168 2448758.791 V 15.758
v168 2448758.823 V 15.784
v168 2448758.841 V  0.000
v168 2448758.871 V 15.810
v168 2448758.890 V 15.681
v168 2448758.911 V 15.657
v168 2448758.931 V 15.589
v168 2448759.748 V 15.604
v168 2448759.781 V 15.496
v168 2448759.796 V 15.400
v168 2448759.809 V  0.000
v168 2448759.829 V 15.452
v168 2448759.843 V 15.482
v168 2448759.857 V 15.557
v168 2448759.870 V 15.555
v168 2448759.885 V 15.698
v168 2448759.900 V 15.675
v168 2448759.914 V 15.752
v168 2448759.928 V 15.698
v168 2448760.653 V 15.516
v168 2448760.679 V 15.514
v168 2448760.693 V 15.541
v168 2448760.716 V 15.595
v168 2448760.730 V 15.676
v168 2448760.745 V 15.743
v168 2448760.759 V 15.750
v168 2448760.773 V 15.800
v168 2448760.792 V 15.832
v168 2448760.816 V 15.780
v168 2448760.831 V 15.766
v168 2448760.851 V 15.663
v168 2448760.865 V 15.588
v168 2448760.884 V 15.482
v168 2449085.859 V 15.803
v168 2449085.873 V 15.878
v168 2449085.887 V 15.889
v168 2449085.901 V 15.866
v168 2449085.915 V 15.825
v168 2449085.930 V 15.738
v168 2449085.944 V 15.613
v168 2449086.655 V 15.838
v168 2449086.669 V 15.848
v168 2449086.684 V 15.726
v168 2449086.704 V 15.982
v168 2449086.721 V 15.758
v168 2449086.737 V 15.896
v168 2449086.782 V 15.486
v168 2449086.798 V 15.364
v168 2449086.814 V 15.378
v168 2449086.828 V 15.343
v168 2449086.843 V 15.356
v168 2449086.857 V 15.373
v168 2449086.871 V 15.490
v168 2449086.934 V 15.753
v168 2449086.948 V 15.782
v168 2449086.984 V 15.913
v168 2449086.998 V 16.065
v168 2449087.012 V 16.063
v168 2449087.661 V 15.351
v168 2449087.703 V 15.609
v168 2449087.716 V 15.709
v168 2449087.730 V 15.752
v168 2449087.745 V 15.650
v168 2449087.757 V 15.820
v168 2449087.771 V 15.909
v168 2449087.785 V 15.876
v168 2449087.799 V 15.947
v168 2449087.865 V 15.731
v168 2449087.878 V 15.633
v168 2449087.912 V 15.400
v168 2449087.925 V 15.354
v168 2449087.939 V 15.322
v168 2449087.952 V 15.373
v168 2449087.965 V 15.417
v168 2449087.979 V 15.406
v168 2449087.993 V 15.480
v168 2449088.791 V 15.370
v168 2449088.805 V 15.406
v168 2449088.819 V 15.476
v168 2449088.832 V 15.551
v168 2449088.846 V 15.593
v168 2449088.860 V 15.728
v168 2449088.874 V 15.733
v168 2449088.898 V 15.826
v168 2449088.911 V 15.893
v168 2449088.928 V 15.866
v168 2449088.950 V 15.882
v168 2449088.964 V 15.832
v168 2449088.978 V 15.659
v168 2449088.992 V 15.465
v168 2449089.006 V 15.375
v168 2449089.641 V 15.608
v168 2449089.664 V 15.661
v168 2449089.704 V 15.679
v168 2449089.712 V 15.752
v168 2449089.741 V 15.795
v168 2449089.761 V 15.828
v168 2449089.791 V 15.783
v168 2449089.820 V 15.483
v168 2449089.848 V 15.371
v168 2449089.941 V 15.674
v168 2449089.961 V 15.733
v168 2449089.978 V 15.936
v168 2449089.997 V 15.947
v168 2449090.653 V 15.507
v168 2449090.700 V 15.384
v168 2449090.716 V 15.417
v168 2449090.732 V 15.450
v168 2449090.760 V 15.546
v168 2449090.784 V 15.818
v168 2449090.802 V 15.878
v168 2449090.819 V 15.928
v168 2449090.834 V 15.899
v168 2449090.871 V 16.003
v168 2449090.887 V 16.258
v168 2449091.650 V 16.123
v168 2449091.664 V 16.170
v168 2449091.678 V 16.181
v168 2449091.692 V 16.222
v168 2449091.706 V 15.977
v168 2449091.720 V 16.007
v168 2449091.753 V 15.663
v168 2449091.780 V 15.628
v168 2449091.807 V 15.535
v168 2449091.828 V 15.668
v168 2449091.841 V 15.741
v168 2449091.855 V 15.881
v168 2449091.869 V 15.951
v168 2449091.900 V 16.057
v168 2449091.913 V 16.035
v168 2449091.927 V 16.118
v168 2449091.940 V 16.127
v168 2449091.954 V 16.215
v168 2449091.968 V 16.128
v168 2449091.983 V 16.147
v168 2450622.769 V 15.752
v168 2450622.784 V 15.722
v168 2450622.798 V 15.766
v168 2450622.811 V 15.978
v168 2450622.825 V 15.925
v170 2448755.659 V 15.355
v170 2448755.676 V 15.539
v170 2448755.691 V 15.461
v170 2448755.706 V 15.403
v170 2448755.744 V 15.414
v170 2448755.758 V 15.374
v170 2448755.786 V 15.293
v170 2448755.801 V 15.341
v170 2448755.837 V 15.226
v170 2448755.851 V 15.261
v170 2448755.879 V 15.103
v170 2448755.893 V 14.878
v170 2448755.920 V 15.014
v170 2448755.934 V 15.051
v170 2448756.654 V 15.320
v170 2448756.669 V 15.380
v170 2448756.701 V 15.266
v170 2448756.715 V 15.264
v170 2448756.746 V 15.130
v170 2448756.760 V 15.148
v170 2448756.774 V 15.158
v170 2448756.788 V 15.138
v170 2448756.803 V 15.069
v170 2448756.817 V 15.133
v170 2448756.832 V 15.161
v170 2448756.847 V 15.159
v170 2448756.860 V 15.242
v170 2448756.875 V 15.251
v170 2448756.888 V 15.333
v170 2448756.902 V 15.360
v170 2448756.917 V 15.449
v170 2448756.931 V 15.424
v170 2448757.631 V 15.029
v170 2448757.647 V 15.059
v170 2448757.709 V 15.099
v170 2448757.756 V 15.326
v170 2448757.770 V 15.360
v170 2448757.822 V 15.472
v170 2448757.861 V 15.493
v170 2448757.879 V 15.519
v170 2448757.893 V 15.508
v170 2448757.907 V 15.487
v170 2448757.921 V 15.405
v170 2448757.935 V 15.362
v170 2448758.655 V 15.339
v170 2448758.669 V 15.361
v170 2448758.698 V 15.524
v170 2448758.712 V 15.418
v170 2448758.748 V 15.660
v170 2448758.773 V 15.694
v170 2448758.791 V 15.508
v170 2448758.823 V 15.327
v170 2448758.841 V 15.191
v170 2448758.871 V 15.207
v170 2448758.890 V 15.205
v170 2448758.911 V 15.112
v170 2448758.931 V 15.089
v170 2448759.748 V 15.232
v170 2448759.781 V 15.131
v170 2448759.796 V 15.100
v170 2448759.809 V 15.013
v170 2448759.829 V 15.071
v170 2448759.843 V 15.047
v170 2448759.857 V 15.103
v170 2448759.870 V 15.128
v170 2448759.885 V 15.242
v170 2448759.900 V 15.225
v170 2448759.914 V 15.286
v170 2448759.928 V 15.316
v170 2448760.653 V 14.889
v170 2448760.679 V 15.040
v170 2448760.693 V 15.085
v170 2448760.716 V 15.105
v170 2448760.730 V 15.106
v170 2448760.745 V 15.184
v170 2448760.759 V 15.055
v170 2448760.773 V 15.167
v170 2448760.792 V 15.323
v170 2448760.816 V 15.231
v170 2448760.831 V 15.337
v170 2448760.851 V 15.468
v170 2448760.865 V 15.518
v170 2448760.884 V 15.489
v170 2449085.859 V 15.320
v170 2449085.873 V 15.389
v170 2449085.887 V 15.369
v170 2449085.901 V 15.491
v170 2449085.915 V 15.498
v170 2449085.930 V 15.460
v170 2449085.944 V 15.535
v170 2449086.655 V 15.099
v170 2449086.669 V 15.177
v170 2449086.684 V 15.185
v170 2449086.704 V 15.263
v170 2449086.721 V 15.316
v170 2449086.737 V 15.343
v170 2449086.782 V 15.472
v170 2449086.798 V 15.496
v170 2449086.814 V 15.475
v170 2449086.828 V 15.547
v170 2449086.843 V 15.514
v170 2449086.857 V 15.558
v170 2449086.871 V 15.499
v170 2449086.934 V 15.193
v170 2449086.948 V 15.235
v170 2449086.984 V 15.196
v170 2449086.998 V 15.227
v170 2449087.012 V 15.156
v170 2449087.661 V 15.430
v170 2449087.703 V 15.543
v170 2449087.716 V 15.487
v170 2449087.730 V 15.443
v170 2449087.745 V 15.488
v170 2449087.757 V 15.562
v170 2449087.771 V 15.515
v170 2449087.785 V 15.213
v170 2449087.799 V 15.216
v170 2449087.865 V 15.096
v170 2449087.878 V 15.045
v170 2449087.912 V 15.032
v170 2449087.925 V 15.025
v170 2449087.939 V 15.048
v170 2449087.952 V 15.084
v170 2449087.965 V 15.113
v170 2449087.979 V 15.163
v170 2449087.993 V 15.203
v170 2449088.791 V 15.020
v170 2449088.805 V 14.958
v170 2449088.819 V 14.953
v170 2449088.832 V 14.998
v170 2449088.846 V 15.028
v170 2449088.860 V 15.225
v170 2449088.874 V 15.226
v170 2449088.898 V 15.308
v170 2449088.911 V 15.328
v170 2449088.928 V 15.383
v170 2449088.950 V 15.282
v170 2449088.964 V 15.462
v170 2449088.978 V 15.449
v170 2449088.992 V 15.539
v170 2449089.006 V 15.509
v170 2449089.641 V 14.969
v170 2449089.664 V 15.071
v170 2449089.704 V 15.048
v170 2449089.712 V 15.096
v170 2449089.741 V 15.243
v170 2449089.761 V 15.210
v170 2449089.791 V 15.400
v170 2449089.820 V 15.499
v170 2449089.848 V 15.397
v170 2449089.941 V 15.223
v170 2449089.961 V 15.097
v170 2449089.978 V 15.135
v170 2449089.997 V 15.232
v170 2449090.653 V 15.313
v170 2449090.700 V 15.446
v170 2449090.716 V 15.522
v170 2449090.732 V 15.525
v170 2449090.760 V 15.510
v170 2449090.784 V 15.409
v170 2449090.802 V 15.481
v170 2449090.819 V 15.249
v170 2449090.834 V 15.102
v170 2449090.871 V 15.227
v170 2449090.887 V 15.192
v170 2449091.650 V 15.507
v170 2449091.664 V 15.499
v170 2449091.678 V 15.379
v170 2449091.692 V 15.310
v170 2449091.706 V 15.307
v170 2449091.720 V 15.362
v170 2449091.753 V 15.104
v170 2449091.780 V 15.059
v170 2449091.807 V 15.086
v170 2449091.828 V 15.080
v170 2449091.841 V 15.119
v170 2449091.855 V 15.145
v170 2449091.869 V 15.185
v170 2449091.900 V 15.200
v170 2449091.913 V 15.398
v170 2449091.927 V 15.262
v170 2449091.940 V 15.240
v170 2449091.954 V 15.320
v170 2449091.968 V 15.449
v170 2449091.983 V 15.458
v170 2450622.769 V 15.142
v170 2450622.784 V 15.126
v170 2450622.798 V 15.105
v170 2450622.811 V 15.072
v170 2450622.825 V 15.054
v171 2448755.659 V  0.000
v171 2448755.676 V  0.000
v171 2448755.691 V 15.632
v171 2448755.706 V 15.485
v171 2448755.744 V 15.362
v171 2448755.758 V 15.296
v171 2448755.786 V 15.454
v171 2448755.801 V 15.553
v171 2448755.837 V 15.648
v171 2448755.851 V 15.878
v171 2448755.879 V 15.767
v171 2448755.893 V 15.234
v171 2448755.920 V 15.581
v171 2448755.934 V  0.000
v171 2448756.654 V 15.788
v171 2448756.669 V 15.397
v171 2448756.701 V 15.425
v171 2448756.715 V 15.252
v171 2448756.746 V 15.630
v171 2448756.760 V 15.475
v171 2448756.774 V 15.852
v171 2448756.788 V 15.604
v171 2448756.803 V 15.778
v171 2448756.817 V 15.626
v171 2448756.832 V 15.780
v171 2448756.847 V 15.858
v171 2448756.860 V 15.801
v171 2448756.875 V 16.061
v171 2448756.888 V 15.580
v171 2448756.902 V 15.497
v171 2448756.917 V 15.356
v171 2448756.931 V 15.261
v171 2448757.631 V 15.371
v171 2448757.647 V 15.412
v171 2448757.709 V  0.000
v171 2448757.756 V 15.777
v171 2448757.770 V 15.813
v171 2448757.822 V 15.552
v171 2448757.861 V 15.513
v171 2448757.879 V  0.000
v171 2448757.893 V  0.000
v171 2448757.907 V 16.640
v171 2448757.921 V 15.248
v171 2448757.935 V 16.233
v171 2448758.655 V  0.000
v171 2448758.669 V  0.000
v171 2448758.698 V 15.090
v171 2448758.712 V  0.000
v171 2448758.748 V 15.459
v171 2448758.773 V 15.441
v171 2448758.791 V 15.166
v171 2448758.823 V 15.638
v171 2448758.841 V 15.499
v171 2448758.871 V 15.596
v171 2448758.890 V 15.875
v171 2448758.911 V  0.000
v171 2448758.931 V 15.909
v171 2448759.748 V 15.626
v171 2448759.781 V 15.881
v171 2448759.796 V 15.714
v171 2448759.809 V  0.000
v171 2448759.829 V 15.603
v171 2448759.843 V 15.587
v171 2448759.857 V 15.670
v171 2448759.870 V 16.017
v171 2448759.885 V 16.141
v171 2448759.900 V 15.913
v171 2448759.914 V 15.146
v171 2448759.928 V 15.821
v171 2448760.653 V  0.000
v171 2448760.679 V 15.377
v171 2448760.693 V 15.773
v171 2448760.716 V 15.562
v171 2448760.730 V 15.774
v171 2448760.745 V 15.439
v171 2448760.759 V 16.436
v171 2448760.773 V 15.625
v171 2448760.792 V  0.000
v171 2448760.816 V 15.465
v171 2448760.831 V  0.000
v171 2448760.851 V  0.000
v171 2448760.865 V  0.000
v171 2448760.884 V  0.000
v171 2449085.859 V 15.849
v171 2449085.873 V 15.917
v171 2449085.887 V 15.902
v171 2449085.901 V 15.703
v171 2449085.915 V 15.892
v171 2449085.930 V 15.612
v171 2449085.944 V 15.807
v171 2449086.655 V 15.321
v171 2449086.669 V 15.348
v171 2449086.684 V 15.395
v171 2449086.704 V 16.053
v171 2449086.721 V 15.664
v171 2449086.737 V 15.529
v171 2449086.782 V 15.866
v171 2449086.798 V 15.888
v171 2449086.814 V 15.886
v171 2449086.828 V 15.764
v171 2449086.843 V 15.859
v171 2449086.857 V 15.796
v171 2449086.871 V 15.671
v171 2449086.934 V 15.266
v171 2449086.948 V 15.403
v171 2449086.984 V 15.402
v171 2449086.998 V 15.351
v171 2449087.012 V 15.594
v171 2449087.661 V 15.523
v171 2449087.703 V 15.502
v171 2449087.716 V  0.000
v171 2449087.730 V  0.000
v171 2449087.745 V  0.000
v171 2449087.757 V 15.481
v171 2449087.771 V 15.484
v171 2449087.785 V 16.439
v171 2449087.799 V 15.191
v171 2449087.865 V 15.467
v171 2449087.878 V 15.467
v171 2449087.912 V 15.610
v171 2449087.925 V 15.610
v171 2449087.939 V 15.692
v171 2449087.952 V 15.758
v171 2449087.965 V 15.808
v171 2449087.979 V 15.832
v171 2449087.993 V 15.854
v171 2449088.791 V 15.497
v171 2449088.805 V 15.482
v171 2449088.819 V 15.556
v171 2449088.832 V 15.594
v171 2449088.846 V 15.644
v171 2449088.860 V 15.405
v171 2449088.874 V 15.900
v171 2449088.898 V 15.707
v171 2449088.911 V 15.637
v171 2449088.928 V 15.616
v171 2449088.950 V 15.568
v171 2449088.964 V 16.089
v171 2449088.978 V 15.606
v171 2449088.992 V 15.626
v171 2449089.006 V 15.315
v171 2449089.641 V 15.493
v171 2449089.664 V 15.418
v171 2449089.704 V 15.427
v171 2449089.712 V 15.462
v171 2449089.741 V 15.611
v171 2449089.761 V 15.453
v171 2449089.791 V 16.106
v171 2449089.820 V 16.084
v171 2449089.848 V 15.933
v171 2449089.941 V 15.760
v171 2449089.961 V 15.896
v171 2449089.978 V 15.884
v171 2449089.997 V 15.294
v171 2449090.653 V 15.473
v171 2449090.700 V 15.454
v171 2449090.716 V 15.884
